region_name,state_name,year,month,date,avg_rent,avg_income_median,rent_to_income_pct,burden_category,data_points
"Bay City, MI",MI,2024,12,2024-12-31,1129.2176806832676,,,Affordable,1
"Kalispell, MT",MT,2024,12,2024-12-31,2023.6919564691057,,,Affordable,1
"Athens, TX",TX,2024,12,2024-12-31,1301.014021320046,,,Affordable,1
"Wausau, WI",WI,2024,12,2024-12-31,925.598237004807,,,Affordable,1
"Tupelo, MS",MS,2024,12,2024-12-31,1149.0771823534644,,,Affordable,1
"Miami, FL",FL,2024,12,2024-12-31,2657.695034250977,,,Affordable,1
"San Antonio, TX",TX,2024,12,2024-12-31,1424.5011356589378,,,Affordable,1
"Brownsville, TX",TX,2024,12,2024-12-31,1361.6264931806863,,,Affordable,1
"Peoria, IL",IL,2024,12,2024-12-31,1088.1903347976524,,,Affordable,1
"Rockford, IL",IL,2024,12,2024-12-31,1152.1713631012942,,,Affordable,1
"Crestview, FL",FL,2024,12,2024-12-31,1926.305843609833,,,Affordable,1
"Bellingham, WA",WA,2024,12,2024-12-31,2004.223146342168,,,Affordable,1
"Joplin, MO",MO,2024,12,2024-12-31,1135.8510608619106,,,Affordable,1
"Abilene, TX",TX,2024,12,2024-12-31,1177.927272625732,,,Affordable,1
"State College, PA",PA,2024,12,2024-12-31,1593.3870757943355,,,Affordable,1
"Harrisonburg, VA",VA,2024,12,2024-12-31,1665.2893002346782,,,Affordable,1
"Odessa, TX",TX,2024,12,2024-12-31,1605.5334040681391,,,Affordable,1
"Racine, WI",WI,2024,12,2024-12-31,1351.5269368103488,,,Affordable,1
"California, MD",MD,2024,12,2024-12-31,1756.259671394493,,,Affordable,1
"Owensboro, KY",KY,2024,12,2024-12-31,1071.563525241899,,,Affordable,1
"Bozeman, MT",MT,2024,12,2024-12-31,2242.575145306366,,,Affordable,1
"Rome, GA",GA,2024,12,2024-12-31,1187.02562762523,,,Affordable,1
"Cumberland, MD",MD,2024,12,2024-12-31,960.4949074958242,,,Affordable,1
"Watertown, WI",WI,2024,12,2024-12-31,1052.9247471235904,,,Affordable,1
"Quincy, IL",IL,2024,12,2024-12-31,865.7830014607439,,,Affordable,1
"Jefferson, GA",GA,2024,12,2024-12-31,2003.871785818039,,,Affordable,1
"Muskogee, OK",OK,2024,12,2024-12-31,1041.7357626259818,,,Affordable,1
"Jasper, AL",AL,2024,12,2024-12-31,1120.4907067909849,,,Affordable,1
"Gillette, WY",WY,2024,12,2024-12-31,1180.788213067293,,,Affordable,1
"Thomasville, GA",GA,2024,12,2024-12-31,1822.612733105664,,,Affordable,1
"Bay City, TX",TX,2024,12,2024-12-31,872.3621580941015,,,Affordable,1
"Brookings, SD",SD,2024,12,2024-12-31,1262.0975005760106,,,Affordable,1
"St. Joseph, MO",MO,2024,12,2024-12-31,855.1527867094748,,,Affordable,1
"Goldsboro, NC",NC,2024,12,2024-12-31,1296.3689151764374,,,Affordable,1
"Beckley, WV",WV,2024,12,2024-12-31,899.0549622419443,,,Affordable,1
"Boulder, CO",CO,2024,12,2024-12-31,2234.0799235952595,,,Affordable,1
"Fort Polk South, LA",LA,2024,12,2024-12-31,1209.9285614659716,,,Affordable,1
"Elko, NV",NV,2024,12,2024-12-31,1642.5547375014164,,,Affordable,1
"Calhoun, GA",GA,2024,12,2024-12-31,1626.3146816780677,,,Affordable,1
"Coos Bay, OR",OR,2024,12,2024-12-31,1572.108120619603,,,Affordable,1
"New Castle, PA",PA,2024,12,2024-12-31,900.4200124647808,,,Affordable,1
"Lima, OH",OH,2024,12,2024-12-31,1015.9128697882752,,,Affordable,1
"Jamestown, NY",NY,2024,12,2024-12-31,1002.3008226755076,,,Affordable,1
"Napa, CA",CA,2024,12,2024-12-31,2831.33582040061,,,Affordable,1
"Traverse City, MI",MI,2024,12,2024-12-31,1798.6623470123009,,,Affordable,1
"Jackson, MI",MI,2024,12,2024-12-31,1139.690284470609,,,Affordable,1
"Blacksburg, VA",VA,2024,12,2024-12-31,1650.5695077069931,,,Affordable,1
"Gulfport, MS",MS,2024,12,2024-12-31,1323.1183491804768,,,Affordable,1
"Augusta, GA",GA,2024,12,2024-12-31,1424.768802751462,,,Affordable,1
"Kansas City, MO",MO,2024,12,2024-12-31,1449.8893306391549,,,Affordable,1
"Roseburg, OR",OR,2024,12,2024-12-31,1200.7836872044747,,,Affordable,1
"Oshkosh, WI",WI,2024,12,2024-12-31,1105.4543315996364,,,Affordable,1
"Jamestown, ND",ND,2024,12,2024-12-31,979.5677874329696,,,Affordable,1
"Cedar Rapids, IA",IA,2024,12,2024-12-31,1065.233083191191,,,Affordable,1
"Moses Lake, WA",WA,2024,12,2024-12-31,1516.6236047782834,,,Affordable,1
"Talladega, AL",AL,2024,12,2024-12-31,1425.8420542087504,,,Affordable,1
"Stevens Point, WI",WI,2024,12,2024-12-31,1162.9205276832586,,,Affordable,1
"La Grande, OR",OR,2024,12,2024-12-31,1117.1070024317823,,,Affordable,1
"Charleston, WV",WV,2024,12,2024-12-31,1092.7576465571349,,,Affordable,1
"Johnson City, TN",TN,2024,12,2024-12-31,1441.4427989374017,,,Affordable,1
"Auburn, AL",AL,2024,12,2024-12-31,1599.5699174404976,,,Affordable,1
"Grand Junction, CO",CO,2024,12,2024-12-31,1668.737219675278,,,Affordable,1
"Pottsville, PA",PA,2024,12,2024-12-31,1164.2339797188995,,,Affordable,1
"La Crosse, WI",WI,2024,12,2024-12-31,1085.08017529385,,,Affordable,1
"Watertown, NY",NY,2024,12,2024-12-31,1330.8978463750925,,,Affordable,1
"Columbus, IN",IN,2024,12,2024-12-31,1305.2784296050193,,,Affordable,1
"Warsaw, IN",IN,2024,12,2024-12-31,1060.6840554617104,,,Affordable,1
"Casper, WY",WY,2024,12,2024-12-31,1281.3489771458596,,,Affordable,1
"Wilson, NC",NC,2024,12,2024-12-31,1319.7305193902075,,,Affordable,1
"Ada, OK",OK,2024,12,2024-12-31,1046.662548520564,,,Affordable,1
"Georgetown, SC",SC,2024,12,2024-12-31,1673.522293928096,,,Affordable,1
"Enid, OK",OK,2024,12,2024-12-31,1106.1937660968188,,,Affordable,1
"Hutchinson, KS",KS,2024,12,2024-12-31,755.6765448364539,,,Affordable,1
"Elizabeth City, NC",NC,2024,12,2024-12-31,1413.803621278939,,,Affordable,1
"Crawfordsville, IN",IN,2024,12,2024-12-31,957.3077497326288,,,Affordable,1
"Lock Haven, PA",PA,2024,12,2024-12-31,841.2675214871063,,,Affordable,1
"Granbury, TX",TX,2024,12,2024-12-31,1617.520645065998,,,Affordable,1
"Atlanta, GA",GA,2024,12,2024-12-31,1793.2447453646234,,,Affordable,1
"Bridgeport, CT",CT,2024,12,2024-12-31,2709.3489243901813,,,Affordable,1
"Greensboro, NC",NC,2024,12,2024-12-31,1373.5800929613686,,,Affordable,1
"Reading, PA",PA,2024,12,2024-12-31,1467.192862235129,,,Affordable,1
"Dover, DE",DE,2024,12,2024-12-31,1664.6322803915816,,,Affordable,1
"Waterloo, IA",IA,2024,12,2024-12-31,1068.8342102753506,,,Affordable,1
"Sumter, SC",SC,2024,12,2024-12-31,1360.124820423621,,,Affordable,1
"Eureka, CA",CA,2024,12,2024-12-31,1417.3594795716897,,,Affordable,1
"Albany, OR",OR,2024,12,2024-12-31,1572.578118201376,,,Affordable,1
"Lawton, OK",OK,2024,12,2024-12-31,1073.4674271043432,,,Affordable,1
"Williamsport, PA",PA,2024,12,2024-12-31,953.5000696240148,,,Affordable,1
"Longview, WA",WA,2024,12,2024-12-31,1391.1801318550154,,,Affordable,1
"Glenwood Springs, CO",CO,2024,12,2024-12-31,2853.1589187661293,,,Affordable,1
"Ellensburg, WA",WA,2024,12,2024-12-31,1634.0193930209723,,,Affordable,1
"Sedalia, MO",MO,2024,12,2024-12-31,828.3741134109117,,,Affordable,1
"Fremont, NE",NE,2024,12,2024-12-31,1185.7369839372325,,,Affordable,1
"Butte, MT",MT,2024,12,2024-12-31,1224.0021492805308,,,Affordable,1
"Dallas, TX",TX,2024,12,2024-12-31,1662.4843404822936,,,Affordable,1
"Denver, CO",CO,2024,12,2024-12-31,1927.0179725438632,,,Affordable,1
"Virginia Beach, VA",VA,2024,12,2024-12-31,1718.410631650796,,,Affordable,1
"Raleigh, NC",NC,2024,12,2024-12-31,1676.7727390986313,,,Affordable,1
"Springfield, MA",MA,2024,12,2024-12-31,1814.057221047868,,,Affordable,1
"Lexington, KY",KY,2024,12,2024-12-31,1416.764486603831,,,Affordable,1
"Reno, NV",NV,2024,12,2024-12-31,1779.1752167174045,,,Affordable,1
"Ocala, FL",FL,2024,12,2024-12-31,1616.0007324328856,,,Affordable,1
"Philadelphia, PA",PA,2024,12,2024-12-31,1822.3619573256524,,,Affordable,1
"Harrisburg, PA",PA,2024,12,2024-12-31,1420.322519768303,,,Affordable,1
"Asheville, NC",NC,2024,12,2024-12-31,1732.1484379772633,,,Affordable,1
"Utica, NY",NY,2024,12,2024-12-31,1294.5384068727606,,,Affordable,1
"Jackson, TN",TN,2024,12,2024-12-31,1366.30597933149,,,Affordable,1
"Duluth, MN",MN,2024,12,2024-12-31,1392.201912474163,,,Affordable,1
"East Stroudsburg, PA",PA,2024,12,2024-12-31,1788.057622886054,,,Affordable,1
"Wichita Falls, TX",TX,2024,12,2024-12-31,1188.6193564677685,,,Affordable,1
"Manhattan, KS",KS,2024,12,2024-12-31,1080.3005156928184,,,Affordable,1
"Muncie, IN",IN,2024,12,2024-12-31,899.5556703221179,,,Affordable,1
"Elmira, NY",NY,2024,12,2024-12-31,1131.5653853279243,,,Affordable,1
"Kokomo, IN",IN,2024,12,2024-12-31,968.6702871646831,,,Affordable,1
"Hudson, NY",NY,2024,12,2024-12-31,2018.674486208128,,,Affordable,1
"Branson, MO",MO,2024,12,2024-12-31,1263.6943859550963,,,Affordable,1
"Green Bay, WI",WI,2024,12,2024-12-31,1114.308899140853,,,Affordable,1
"Clarksville, TN",TN,2024,12,2024-12-31,1337.8581101051716,,,Affordable,1
"Hagerstown, MD",MD,2024,12,2024-12-31,1522.014026431047,,,Affordable,1
"Bowling Green, KY",KY,2024,12,2024-12-31,1269.7136378096911,,,Affordable,1
United States,,2024,12,2024-12-31,1881.7607218621977,,,Affordable,1
"Colorado Springs, CO",CO,2024,12,2024-12-31,1753.9109024605086,,,Affordable,1
"Mobile, AL",AL,2024,12,2024-12-31,1248.040753983625,,,Affordable,1
"Montgomery, AL",AL,2024,12,2024-12-31,1317.847101996612,,,Affordable,1
"Shelton, WA",WA,2024,12,2024-12-31,1586.1828737616129,,,Affordable,1
"North Port, FL",FL,2024,12,2024-12-31,2223.739142159342,,,Affordable,1
"Hot Springs, AR",AR,2024,12,2024-12-31,1122.9017773801313,,,Affordable,1
"Norwich, CT",CT,2024,12,2024-12-31,1878.064412246916,,,Affordable,1
"Burlington, VT",VT,2024,12,2024-12-31,2041.371518871038,,,Affordable,1
"Lake Charles, LA",LA,2024,12,2024-12-31,1014.238209495863,,,Affordable,1
"Lake Havasu City, AZ",AZ,2024,12,2024-12-31,1466.1272758043756,,,Affordable,1
"Dalton, GA",GA,2024,12,2024-12-31,1323.650646913895,,,Affordable,1
"Glens Falls, NY",NY,2024,12,2024-12-31,1266.8706791914533,,,Affordable,1
"Decatur, IL",IL,2024,12,2024-12-31,971.3214337138896,,,Affordable,1
"Salem, OR",OR,2024,12,2024-12-31,1600.4045189842095,,,Affordable,1
"Oak Harbor, WA",WA,2024,12,2024-12-31,1887.084226906869,,,Affordable,1
"Orangeburg, SC",SC,2024,12,2024-12-31,1241.0559623750382,,,Affordable,1
"Great Falls, MT",MT,2024,12,2024-12-31,1240.3268102752586,,,Affordable,1
"Russellville, AR",AR,2024,12,2024-12-31,838.0010987876115,,,Affordable,1
"Fernley, NV",NV,2024,12,2024-12-31,1675.7296459481197,,,Affordable,1
"Durango, CO",CO,2024,12,2024-12-31,2029.49772769765,,,Affordable,1
"Minneapolis, MN",MN,2024,12,2024-12-31,1617.73564723484,,,Affordable,1
"Tampa, FL",FL,2024,12,2024-12-31,2026.230532886613,,,Affordable,1
"Portland, ME",ME,2024,12,2024-12-31,2203.392880595682,,,Affordable,1
"Corpus Christi, TX",TX,2024,12,2024-12-31,1421.2899511297428,,,Affordable,1
"Las Cruces, NM",NM,2024,12,2024-12-31,1395.4465322537817,,,Affordable,1
"Elkhart, IN",IN,2024,12,2024-12-31,1097.147832458643,,,Affordable,1
"Saginaw, MI",MI,2024,12,2024-12-31,976.0433647623404,,,Affordable,1
"Concord, NH",NH,2024,12,2024-12-31,1884.742760771772,,,Affordable,1
"Homosassa Springs, FL",FL,2024,12,2024-12-31,1724.1192416721951,,,Affordable,1
"Wooster, OH",OH,2024,12,2024-12-31,1231.7071329437013,,,Affordable,1
"Mankato, MN",MN,2024,12,2024-12-31,1190.1365377928,,,Affordable,1
"Los Angeles, CA",CA,2024,12,2024-12-31,2826.946091698536,,,Affordable,1
"Pinehurst, NC",NC,2024,12,2024-12-31,1849.8620333167237,,,Affordable,1
"Carlsbad, NM",NM,2024,12,2024-12-31,1573.035177288202,,,Affordable,1
"Salina, KS",KS,2024,12,2024-12-31,957.7421117600284,,,Affordable,1
"Ozark, AL",AL,2024,12,2024-12-31,1356.1648130900176,,,Affordable,1
"Gardnerville Ranchos, NV",NV,2024,12,2024-12-31,2243.237266962629,,,Affordable,1
"Rock Springs, WY",WY,2024,12,2024-12-31,1076.239340474687,,,Affordable,1
"Parkersburg, WV",WV,2024,12,2024-12-31,929.9961639805592,,,Affordable,1
"Prineville, OR",OR,2024,12,2024-12-31,1530.1493925198513,,,Affordable,1
"Corsicana, TX",TX,2024,12,2024-12-31,1254.5169634401366,,,Affordable,1
"St. Marys, GA",GA,2024,12,2024-12-31,1532.6358120585471,,,Affordable,1
"Nacogdoches, TX",TX,2024,12,2024-12-31,1108.254464086502,,,Affordable,1
"Morehead City, NC",NC,2024,12,2024-12-31,1749.588519645874,,,Affordable,1
"Hermiston, OR",OR,2024,12,2024-12-31,1425.2757072604488,,,Affordable,1
"Truckee, CA",CA,2024,12,2024-12-31,2511.6338057127623,,,Affordable,1
"Fond du Lac, WI",WI,2024,12,2024-12-31,1004.1706619431666,,,Affordable,1
"Rocky Mount, NC",NC,2024,12,2024-12-31,1155.9997982188966,,,Affordable,1
"Jefferson City, MO",MO,2024,12,2024-12-31,891.0106908835979,,,Affordable,1
"Monroe, LA",LA,2024,12,2024-12-31,1001.228804461194,,,Affordable,1
"Houma, LA",LA,2024,12,2024-12-31,1274.815400005619,,,Affordable,1
"Atlantic City, NJ",NJ,2024,12,2024-12-31,1997.8542910621056,,,Affordable,1
"Waco, TX",TX,2024,12,2024-12-31,1386.5578595004638,,,Affordable,1
"Eugene, OR",OR,2024,12,2024-12-31,1709.9423151687586,,,Affordable,1
"Salisbury, MD",DE,2024,12,2024-12-31,1821.2654416949044,,,Affordable,1
"Allentown, PA",PA,2024,12,2024-12-31,1750.0603624711068,,,Affordable,1
"Hartford, CT",CT,2024,12,2024-12-31,1867.155521970261,,,Affordable,1
"Dubuque, IA",IA,2024,12,2024-12-31,1079.3689041250634,,,Affordable,1
"Columbus, GA",GA,2024,12,2024-12-31,1198.2382836690538,,,Affordable,1
"Austin, TX",TX,2024,12,2024-12-31,1662.3007895530584,,,Affordable,1
"Columbus, OH",OH,2024,12,2024-12-31,1474.778991856136,,,Affordable,1
"Richmond, VA",VA,2024,12,2024-12-31,1669.3551649174296,,,Affordable,1
"Wichita, KS",KS,2024,12,2024-12-31,1097.0671720316109,,,Affordable,1
"Fort Wayne, IN",IN,2024,12,2024-12-31,1162.737837098935,,,Affordable,1
"Spartanburg, SC",SC,2024,12,2024-12-31,1433.488890029518,,,Affordable,1
"Lubbock, TX",TX,2024,12,2024-12-31,1374.7615863339047,,,Affordable,1
"Lynchburg, VA",VA,2024,12,2024-12-31,1287.3465088152234,,,Affordable,1
"Tyler, TX",TX,2024,12,2024-12-31,1363.292790319119,,,Affordable,1
"Columbia, MO",MO,2024,12,2024-12-31,1339.060365534161,,,Affordable,1
"Barre, VT",VT,2024,12,2024-12-31,1566.8689666022676,,,Affordable,1
"Bloomington, IL",IL,2024,12,2024-12-31,1369.327491484596,,,Affordable,1
"Decatur, AL",AL,2024,12,2024-12-31,1093.902238209898,,,Affordable,1
"Sioux City, IA",IA,2024,12,2024-12-31,1099.5223026387316,,,Affordable,1
"New Bern, NC",NC,2024,12,2024-12-31,1491.4479504150684,,,Affordable,1
"Sunbury, PA",PA,2024,12,2024-12-31,982.9814448287008,,,Affordable,1
"Oneonta, NY",NY,2024,12,2024-12-31,1246.6080815480225,,,Affordable,1
"Ontario, OR",OR,2024,12,2024-12-31,1361.3185909524116,,,Affordable,1
"Ashland, OH",OH,2024,12,2024-12-31,762.7796838409405,,,Affordable,1
"San Diego, CA",CA,2024,12,2024-12-31,2865.51792625414,,,Affordable,1
"Jackson, WY",WY,2024,12,2024-12-31,3354.867685972541,,,Affordable,1
"Boston, MA",MA,2024,12,2024-12-31,3097.9400352420557,,,Affordable,1
"Visalia, CA",CA,2024,12,2024-12-31,1683.5657001256466,,,Affordable,1
"Rochester, MN",MN,2024,12,2024-12-31,1647.0353470898551,,,Affordable,1
"Hilo, HI",HI,2024,12,2024-12-31,2643.6132669012936,,,Affordable,1
"Kingston, NY",NY,2024,12,2024-12-31,2046.275038114062,,,Affordable,1
"Mount Vernon, WA",WA,2024,12,2024-12-31,2038.8249208136267,,,Affordable,1
"San Angelo, TX",TX,2024,12,2024-12-31,1181.2140651170532,,,Affordable,1
"Corning, NY",NY,2024,12,2024-12-31,1242.072573891845,,,Affordable,1
"Clearlake, CA",CA,2024,12,2024-12-31,1553.1079121966438,,,Affordable,1
"Grand Rapids, MI",MI,2024,12,2024-12-31,1550.980614263833,,,Affordable,1
"Albany, NY",NY,2024,12,2024-12-31,1589.748303082589,,,Affordable,1
"York, PA",PA,2024,12,2024-12-31,1302.9692604249788,,,Affordable,1
"Sebring, FL",FL,2024,12,2024-12-31,1521.0518568802356,,,Affordable,1
"College Station, TX",TX,2024,12,2024-12-31,1448.2631165611488,,,Affordable,1
"Binghamton, NY",NY,2024,12,2024-12-31,1147.636696332549,,,Affordable,1
"Topeka, KS",KS,2024,12,2024-12-31,1125.042431130416,,,Affordable,1
"Barnstable Town, MA",MA,2024,12,2024-12-31,2708.1401974669334,,,Affordable,1
"Lebanon, NH",NH,2024,12,2024-12-31,1868.7175452250904,,,Affordable,1
"Chico, CA",CA,2024,12,2024-12-31,1557.0931070688591,,,Affordable,1
"Missoula, MT",MT,2024,12,2024-12-31,1455.770333324072,,,Affordable,1
"Brunswick, GA",GA,2024,12,2024-12-31,1618.6036533688348,,,Affordable,1
"Grand Forks, ND",MN,2024,12,2024-12-31,1063.264177058477,,,Affordable,1
"Midland, TX",TX,2024,12,2024-12-31,1583.9411106987625,,,Affordable,1
"Tahlequah, OK",OK,2024,12,2024-12-31,1110.6845099879258,,,Affordable,1
"Starkville, MS",MS,2024,12,2024-12-31,1546.5784668646236,,,Affordable,1
"Rexburg, ID",ID,2024,12,2024-12-31,1121.3918641792457,,,Affordable,1
"Searcy, AR",AR,2024,12,2024-12-31,901.7104916744776,,,Affordable,1
"Ukiah, CA",CA,2024,12,2024-12-31,1892.9746241778607,,,Affordable,1
"Paducah, KY",KY,2024,12,2024-12-31,1085.905313078709,,,Affordable,1
"Meridian, MS",MS,2024,12,2024-12-31,1298.5100053919462,,,Affordable,1
"Hammond, LA",LA,2024,12,2024-12-31,1287.7668614069976,,,Affordable,1
"Morristown, TN",TN,2024,12,2024-12-31,1380.30504345271,,,Affordable,1
"Bend, OR",OR,2024,12,2024-12-31,2070.69962068231,,,Affordable,1
"Evansville, IN",IN,2024,12,2024-12-31,983.8409248592884,,,Affordable,1
"Greeley, CO",CO,2024,12,2024-12-31,1701.2332200830865,,,Affordable,1
"Shreveport, LA",LA,2024,12,2024-12-31,1280.2277741286894,,,Affordable,1
"Canton, OH",OH,2024,12,2024-12-31,995.9850484502416,,,Affordable,1
"Provo, UT",UT,2024,12,2024-12-31,1759.4257568183775,,,Affordable,1
"Sacramento, CA",CA,2024,12,2024-12-31,2206.4533282639786,,,Affordable,1
"Portland, OR",OR,2024,12,2024-12-31,1773.5517946202128,,,Affordable,1
"Riverside, CA",CA,2024,12,2024-12-31,2445.7661729708034,,,Affordable,1
"New York, NY",NY,2024,12,2024-12-31,3225.2139067801318,,,Affordable,1
"Jacksonville, FL",FL,2024,12,2024-12-31,1682.281492675199,,,Affordable,1
"Iowa City, IA",IA,2024,12,2024-12-31,1290.9651313566935,,,Affordable,1
"Janesville, WI",WI,2024,12,2024-12-31,1095.1034854450008,,,Affordable,1
"Twin Falls, ID",ID,2024,12,2024-12-31,1540.8406467310117,,,Affordable,1
"Cookeville, TN",TN,2024,12,2024-12-31,1521.241652937351,,,Affordable,1
"Hobbs, NM",NM,2024,12,2024-12-31,1289.34694270235,,,Affordable,1
"Menomonie, WI",WI,2024,12,2024-12-31,1063.2246243258924,,,Affordable,1
"Emporia, KS",KS,2024,12,2024-12-31,773.3226004200377,,,Affordable,1
"Birmingham, AL",AL,2024,12,2024-12-31,1391.8085744524735,,,Affordable,1
"Baton Rouge, LA",LA,2024,12,2024-12-31,1335.0614861582517,,,Affordable,1
"Charleston, SC",SC,2024,12,2024-12-31,1937.9293770593767,,,Affordable,1
"Poughkeepsie, NY",NY,2024,12,2024-12-31,2108.122135930714,,,Affordable,1
"Winston, NC",NC,2024,12,2024-12-31,1479.4583874039931,,,Affordable,1
"Scranton, PA",PA,2024,12,2024-12-31,1266.3317295947757,,,Affordable,1
"Appleton, WI",WI,2024,12,2024-12-31,1152.097266960827,,,Affordable,1
"Freeport, IL",IL,2024,12,2024-12-31,743.0050610719442,,,Affordable,1
"Fort Leonard Wood, MO",MO,2024,12,2024-12-31,1012.8288802649896,,,Affordable,1
"Ardmore, OK",OK,2024,12,2024-12-31,1141.6841665826712,,,Affordable,1
"Palatka, FL",FL,2024,12,2024-12-31,1313.01068922045,,,Affordable,1
"Grants Pass, OR",OR,2024,12,2024-12-31,1497.7183648503558,,,Affordable,1
"Sevierville, TN",TN,2024,12,2024-12-31,1637.6121329959296,,,Affordable,1
"Richmond, KY",KY,2024,12,2024-12-31,1059.6893379096412,,,Affordable,1
"Lawrence, KS",KS,2024,12,2024-12-31,1235.529818481418,,,Affordable,1
"Altoona, PA",PA,2024,12,2024-12-31,933.9584002935972,,,Affordable,1
"Morgantown, WV",WV,2024,12,2024-12-31,1326.7748957134074,,,Affordable,1
"Winchester, VA",VA,2024,12,2024-12-31,1848.03300313466,,,Affordable,1
"Champaign, IL",IL,2024,12,2024-12-31,1297.24920948376,,,Affordable,1
"Roanoke, VA",VA,2024,12,2024-12-31,1309.7323059398902,,,Affordable,1
"Huntington, WV",OH,2024,12,2024-12-31,975.10742448904,,,Affordable,1
"Beaumont, TX",TX,2024,12,2024-12-31,1217.0794105838004,,,Affordable,1
"Spokane, WA",WA,2024,12,2024-12-31,1499.4242652511352,,,Affordable,1
"Syracuse, NY",NY,2024,12,2024-12-31,1535.2523865040844,,,Affordable,1
"Monroe, MI",MI,2024,12,2024-12-31,1300.565903747118,,,Affordable,1
"Santa Fe, NM",NM,2024,12,2024-12-31,1978.2958012569457,,,Affordable,1
"Bismarck, ND",ND,2024,12,2024-12-31,1174.8035479479338,,,Affordable,1
"Danville, VA",VA,2024,12,2024-12-31,1104.8756728901478,,,Affordable,1
"Beaver Dam, WI",WI,2024,12,2024-12-31,1096.9756765173004,,,Affordable,1
"Wisconsin Rapids, WI",WI,2024,12,2024-12-31,981.3674601935204,,,Affordable,1
"Albemarle, NC",NC,2024,12,2024-12-31,1495.8741570983295,,,Affordable,1
"Durant, OK",OK,2024,12,2024-12-31,1254.8174321742797,,,Affordable,1
"Moscow, ID",ID,2024,12,2024-12-31,1071.066206308701,,,Affordable,1
"St. Louis, MO",MO,2024,12,2024-12-31,1370.5198679662788,,,Affordable,1
"Charlotte, NC",NC,2024,12,2024-12-31,1721.1491120416697,,,Affordable,1
"Albuquerque, NM",NM,2024,12,2024-12-31,1460.9829322436929,,,Affordable,1
"Santa Rosa, CA",CA,2024,12,2024-12-31,2565.578089393046,,,Affordable,1
"Athens, GA",GA,2024,12,2024-12-31,1679.2781776122522,,,Affordable,1
